time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-03-06T07:46:38.900Z,32.9175,-116.2707,6.4,1.8,Ml,,57.6,0.12576414,0.18,ci,ci15294305,2013-03-07T20:35:17.904Z,"26km ENE of Pine Valley, California",earthquake
2013-03-06T07:39:54.000Z,51.8284,-171.395,27.6,2.4,Ml,9,219.6,,0.93,ak,ak10669715,2013-03-09T01:23:40.755Z,"74km S of Amukta Island, Alaska",earthquake
2013-03-06T07:31:09.400Z,36.568,-121.122,9.1,2.1,Md,,50.4,0.05389892,0.08,nc,nc71949315,2013-03-06T19:19:09.168Z,"24km NE of Soledad, California",earthquake
2013-03-06T07:30:57.000Z,61.6064,-150.3143,14.9,1,Ml,21,75.6,,0.6,ak,ak10667895,2013-03-09T01:23:40.727Z,"21km WNW of Big Lake, Alaska",earthquake
2013-03-06T07:30:47.900Z,-43.309,40.072,9.9,4.3,Mb,27,129.6,8.98225453,0.59,us,usc000fgvs,2013-06-10T21:27:37.996Z,"Prince Edward Islands region",earthquake
2013-03-06T07:21:32.500Z,38.8187,-122.7958,3.1,1,Md,,72,0.00898315,0.05,nc,nc71949310,2013-03-08T03:09:58.241Z,"6km W of Cobb, California",earthquake
2013-03-06T07:12:06.000Z,60.2996,-152.0769,93.3,1.4,Ml,15,129.6,,0.6,ak,ak10669713,2013-03-09T01:23:40.741Z,"42km ESE of Redoubt Volcano, Alaska",earthquake
2013-03-06T07:11:55.000Z,62.1416,-153.1015,11.2,1.2,Ml,9,79.2,,0.62,ak,ak10667893,2013-03-09T01:23:40.714Z,"156km W of Talkeetna, Alaska",earthquake
2013-03-06T07:01:15.100Z,33.298,-115.6937,2.1,1.4,Ml,,79.2,0.06288207,0.15,ci,ci15294297,2013-03-07T20:20:51.152Z,"17km WNW of Niland, California",earthquake
2013-03-06T07:00:36.100Z,-31.076,-177.522,30.6,5.1,Mb,65,68.4,1.85771601,1.34,us,usc000fgvd,2013-09-23T20:02:25.000Z,"137km ENE of L'Esperance Rock, New Zealand",earthquake
2013-03-06T07:00:10.000Z,63.3348,-145.3042,7.1,1.3,Ml,,,,0.79,ak,ak10667886,2013-03-09T01:23:30.757Z,"60km S of Deltana, Alaska",earthquake
2013-03-06T06:59:44.500Z,38.8332,-122.8057,0.8,1.4,Md,,50.4,0.00898315,0.05,nc,nc71949305,2013-03-07T00:22:06.939Z,"7km W of Cobb, California",earthquake
2013-03-06T06:54:31.501Z,38.0216,-118.0762,9.4224,1.5,ml,11,202,0.191,0.1087,nn,nn00405137,2013-03-06T14:12:59.243Z,"73km SE of Hawthorne, Nevada",earthquake
2013-03-06T06:44:14.100Z,36.5695,-121.1213,9.4,2.1,Md,,54,0.05389892,0.06,nc,nc71949295,2013-03-06T17:53:31.067Z,"24km NE of Soledad, California",earthquake
2013-03-06T06:33:15.406Z,38.0224,-118.0756,9.352,1.45,ml,11,202,0.191,0.1008,nn,nn00405135,2013-03-06T14:00:39.212Z,"73km SE of Hawthorne, Nevada",earthquake
2013-03-06T06:31:20.600Z,19.0053,-67.5891,14,3.1,Md,7,324,0.70068592,0.34,pr,pr13065000,2013-03-06T07:40:44.713Z,"76km NW of San Antonio, Puerto Rico",earthquake
2013-03-06T06:16:31.400Z,33.8402,-116.1923,9.5,1.1,Ml,,75.6,0.05389892,0.09,ci,ci15294289,2013-03-07T20:11:05.263Z,"13km N of Indio, California",earthquake
2013-03-06T05:56:52.000Z,33.0023,-116.387,9.4,1.1,Ml,,147.6,0.11678099,0.19,ci,ci15294273,2013-03-07T20:03:49.074Z,"21km ESE of Julian, California",earthquake
2013-03-06T05:47:43.770Z,-22.414,170.9099,25.03,4.6,mb,25,85,2.83,0.89,us,usc000fgup,2013-06-10T21:27:34.670Z,"117km W of Ile Hunter, New Caledonia",earthquake
2013-03-06T05:46:33.000Z,61.4016,-146.6685,15,1,Ml,12,75.6,,0.55,ak,ak10667876,2013-03-09T01:23:36.312Z,"34km NNW of Valdez, Alaska",earthquake
2013-03-06T05:15:47.800Z,35.5014,-92.4262,4.5,1.8,Md,10,111.6,0.1527136,0.5,nm,nm030613a,2013-03-06T13:23:12.021Z,"10km SSE of Clinton, Arkansas",earthquake
2013-03-06T04:55:20.000Z,60.3411,-152.5533,86.1,1.2,Ml,10,79.2,,0.3,ak,ak10669706,2013-03-09T01:23:40.677Z,"19km SSE of Redoubt Volcano, Alaska",earthquake
2013-03-06T04:54:52.000Z,63.2399,-150.7081,127.9,1.6,Ml,,,,0.46,ak,ak10667871,2013-03-09T01:23:29.742Z,"89km W of Cantwell, Alaska",earthquake
2013-03-06T04:39:50.000Z,63.4793,-146.4989,4.6,1.4,Ml,,,,0.64,ak,ak10667863,2013-03-09T01:23:29.728Z,"72km SSW of Delta Junction, Alaska",earthquake
2013-03-06T04:27:15.000Z,38.8183,-122.8177,2.8,1.4,Md,,43.2,0.00898315,0.07,nc,nc71949270,2013-03-08T02:50:30.954Z,"8km W of Cobb, California",earthquake
2013-03-06T04:12:34.000Z,60.5931,-151.9307,80.5,2.3,Ml,,,,0.53,ak,ak10667854,2013-03-09T01:26:12.342Z,"36km WSW of Nikiski, Alaska",earthquake
2013-03-06T04:02:10.000Z,61.474,-140.6426,0.9,1.4,Ml,11,100.8,,0.49,ak,ak10667852,2013-03-09T01:23:40.665Z,"184km NNE of Cape Yakataga, Alaska",earthquake
2013-03-06T03:57:01.500Z,-23.974,178.963,543.4,4.8,Mb,147,111.6,6.25227438,1.2,us,usc000fgtk,2013-06-10T21:27:33.175Z,"South of the Fiji Islands",earthquake
2013-03-06T03:50:59.000Z,55.1374,-159.509,22,1.9,Ml,8,237.6,,0.37,ak,ak10669701,2013-03-09T01:16:46.227Z,"39km N of Chernabura Island, Alaska",earthquake
2013-03-06T03:31:09.300Z,51.836,170.582,15,4.7,Mb,141,208.8,2.33741637,0.8,us,us2013mkae,2013-06-10T21:35:26.124Z,"210km WSW of Attu Station, Alaska",earthquake
2013-03-06T03:29:30.200Z,34.4818,-118.6983,15.6,1.7,Ml,,162,0.04491576,0.15,ci,ci15294249,2013-03-07T22:55:31.975Z,"5km NW of Val Verde, California",earthquake
2013-03-06T03:20:32.200Z,40.9848,-111.5992,11.1,1.3,Ml,,54,0.08084838,0.17,uu,uu60015007,2013-03-06T17:49:08.971Z,"8km SE of Morgan, Utah",earthquake
2013-03-06T02:59:29.500Z,40.3075,-121.1685,11.3,2.5,Md,,140.4,0.3054272,0.18,nc,nc71949255,2013-03-06T19:34:10.932Z,"5km E of Chester, California",earthquake
2013-03-06T02:47:20.000Z,59.9095,-152.8457,98.5,3.6,Ml,,,,0.53,ak,ak10667818,2013-03-09T01:18:36.770Z,"58km WNW of Anchor Point, Alaska",earthquake
2013-03-06T02:33:10.000Z,60.3863,-152.4551,87.9,1.7,Ml,,,,0.51,ak,ak10667814,2013-03-09T01:16:44.098Z,"19km SE of Redoubt Volcano, Alaska",earthquake
2013-03-06T02:24:30.400Z,45.5555,-74.3937,10,1.9,Ml,,219.6,0.35034296,0.16,ld,ld60024303,2013-03-06T15:30:18.236Z,"11km SSW of Lachute, Canada",earthquake
2013-03-06T02:16:04.000Z,63.4597,-151.2191,8.7,1,Ml,,,,0.75,ak,ak10667802,2013-03-09T01:16:44.085Z,"113km W of Cantwell, Alaska",earthquake
2013-03-06T02:09:35.135Z,38.5672,-118.1642,4.237,1.09,ml,9,170,0.135,0.115,nn,nn00405131,2013-03-06T14:25:09.349Z,"39km SSW of Gabbs, Nevada",earthquake
2013-03-06T02:08:45.000Z,61.297,-147.6883,0,1.4,Ml,,,,0.43,ak,ak10667794,2013-03-09T01:16:44.074Z,"74km WNW of Valdez, Alaska",earthquake
2013-03-06T02:00:20.000Z,63.0891,-149.7384,80.2,1.3,Ml,,,,0.6,ak,ak10667784,2013-03-09T01:16:44.060Z,"51km SW of Cantwell, Alaska",earthquake
2013-03-06T01:58:42.781Z,38.0214,-118.0832,10.4335,1.61,ml,16,157,0.185,0.1221,nn,nn00405128,2013-03-06T18:01:02.950Z,"73km SE of Hawthorne, Nevada",earthquake
2013-03-06T01:56:00.000Z,59.2961,-152.5468,70.3,2.6,Ml,,,,0.78,ak,ak10667779,2013-03-09T01:16:43.044Z,"67km SW of Anchor Point, Alaska",earthquake
2013-03-06T01:52:09.200Z,-31.935,-68.12,53.7,4.7,Mb,51,72,2.46677377,1.13,us,usc000fgsu,2013-06-10T21:27:30.301Z,"34km SSE of Caucete, Argentina",earthquake
2013-03-06T01:39:53.000Z,63.5201,-146.5199,2.2,1.5,Ml,,,,0.66,ak,ak10667770,2013-03-09T01:16:42.993Z,"69km SW of Delta Junction, Alaska",earthquake
2013-03-06T01:38:14.000Z,63.5345,-146.4843,3,1.5,Ml,,,,0.67,ak,ak10667768,2013-03-09T01:16:42.982Z,"67km SW of Delta Junction, Alaska",earthquake
2013-03-06T01:19:58.400Z,33.4983,-116.4388,9.1,1.2,Ml,,133.2,0.02694946,0.15,ci,ci15294225,2013-03-07T22:02:28.596Z,"21km SSW of La Quinta, California",earthquake
2013-03-06T00:58:17.000Z,63.0085,-150.8881,118.5,1.1,Ml,11,118.8,,0.28,ak,ak10669689,2013-03-09T01:16:46.214Z,"86km NNW of Talkeetna, Alaska",earthquake
2013-03-06T00:54:29.900Z,33.2385,-116.106,8,1.5,Ml,,72,0.10779783,0.22,ci,ci15294217,2013-03-07T17:55:22.493Z,"15km WSW of Salton City, California",earthquake
2013-03-06T00:51:47.700Z,-3.09,147.938,35,4.2,Mb,24,183.6,1.18847112,0.51,us,us2013mkez,2013-06-10T21:44:53.744Z,"139km SSE of Lorengau, Papua New Guinea",earthquake
2013-03-06T00:40:02.000Z,54.6575,-163.021,13.1,1.5,Ml,9,187.2,,0.76,ak,ak10669688,2013-03-09T01:16:46.198Z,"33km SE of False Pass, Alaska",earthquake
2013-03-06T00:31:33.200Z,35.031,-117.6835,0,1.8,Ml,,104.4,0.09881468,0.12,ci,ci15294209,2013-03-07T17:47:42.935Z,"0km WNW of Quarry at BORON",quarry
2013-03-06T00:22:49.000Z,63.1156,-151.5044,8,1,Ml,,,,0.74,ak,ak10667736,2013-03-09T01:16:42.965Z,"113km NW of Talkeetna, Alaska",earthquake
2013-03-06T00:16:05.200Z,38.7982,-122.7788,3.8,1.4,Md,,64.8,0.00898315,0.05,nc,nc71949215,2013-03-08T02:02:30.243Z,"5km WSW of Cobb, California",earthquake
2013-03-06T00:15:16.400Z,52.262,-164.552,25.6,2.7,Ml,13,259.2,1.97809026,0,us,us2013mkeb,2013-06-10T21:41:42.347Z,"223km SE of Unalaska, Alaska",earthquake
2013-03-06T00:13:42.000Z,59.0233,-152.9481,75.8,1.8,Ml,19,133.2,,0.51,ak,ak10669685,2013-03-09T01:16:45.170Z,"105km SW of Homer, Alaska",earthquake
2013-03-06T00:03:46.300Z,49.4267,-120.5362,0,2.5,Md,,208.8,0.61085439,0.46,uw,uw60508711,2013-03-06T17:32:26.419Z,"3km SSW of Princeton, Canada",quarry
2013-03-06T00:02:00.000Z,64.9933,-147.3976,0,1.1,Ml,,,,0.34,ak,ak10667719,2013-03-09T01:16:41.941Z,"22km NE of Fairbanks, Alaska",earthquake
2013-03-05T23:52:11.000Z,63.1453,-151.4968,10.9,1.1,Ml,11,86.4,,0.71,ak,ak10667713,2013-03-07T21:54:31.954Z,"115km NW of Talkeetna, Alaska",earthquake
2013-03-05T23:48:21.000Z,63.4741,-146.4768,11.8,1.2,Ml,19,90,,0.64,ak,ak10667704,2013-03-07T21:54:31.942Z,"72km SSW of Delta Junction, Alaska",earthquake
2013-03-05T23:46:44.000Z,61.1896,-146.1977,8.5,1.8,Ml,28,57.6,,0.97,ak,ak10667700,2013-03-07T21:54:31.931Z,"10km NE of Valdez, Alaska",earthquake
2013-03-05T23:36:12.000Z,63.1761,-152.5146,3.5,1.1,Ml,9,111.6,,0.63,ak,ak10668943,2013-03-07T21:54:36.702Z,"155km NW of Talkeetna, Alaska",earthquake
2013-03-05T23:31:32.900Z,33.5805,-117.2435,20.9,1.1,Ml,,187.2,0.04491576,0.24,ci,ci15294201,2013-03-07T17:37:46.951Z,"3km ESE of Wildomar, California",earthquake
2013-03-05T23:07:37.400Z,-61.278,-34.456,35,4.3,Mb,9,194.4,8.98225453,1.44,us,us2013mjcm,2013-06-10T21:46:38.726Z,"Scotia Sea",earthquake
2013-03-05T23:05:56.400Z,-3.158,148.087,35,4.3,Mb,26,147.6,8.98225453,0.58,us,us2013mjc5,2013-06-10T21:44:55.149Z,"154km SE of Lorengau, Papua New Guinea",earthquake
2013-03-05T23:02:38.800Z,37.713,-121.907,10.3,1.8,Md,,54,0.03593261,0.11,nc,nc71949195,2013-03-06T02:41:43.372Z,"2km ENE of Dublin, California",earthquake
2013-03-05T22:25:41.000Z,61.7298,-149.6536,35.6,1.3,Ml,24,64.8,,0.55,ak,ak10667672,2013-03-07T21:54:30.896Z,"12km NNW of Meadow Lakes, Alaska",earthquake
2013-03-05T22:18:57.100Z,37.3295,-122.1085,0,1.4,Md,,126,0.01796631,0.05,nc,nc71949175,2013-03-06T02:11:13.894Z,"11km E of Quarry near Portola Valley, CA",quarry
2013-03-05T22:09:33.500Z,34.0203,-117.2173,15.6,1.1,Ml,,111.6,0.08983153,0.17,ci,ci15294185,2013-03-07T17:28:09.151Z,"5km SW of Redlands, California",earthquake
2013-03-05T22:05:20.000Z,62.0593,-145.2318,11.9,1.9,Ml,27,68.4,,0.98,ak,ak10667654,2013-03-07T21:54:30.880Z,"17km ESE of Glennallen, Alaska",earthquake
2013-03-05T22:02:13.300Z,37.4837,-118.8082,9,1,Md,,111.6,0.10779783,0.02,nc,nc71949155,2013-03-06T02:14:34.306Z,"23km SE of Mammoth Lakes, California",earthquake
2013-03-05T21:55:58.000Z,64.8379,-148.732,17.2,3.4,Ml,50,39.6,,0.59,ak,ak10667638,2013-06-10T21:45:26.594Z,"34km W of Ester, Alaska",earthquake
2013-03-05T21:47:52.000Z,61.7071,-150.8068,70.2,1.7,Ml,24,39.6,,0.36,ak,ak10667632,2013-03-07T21:54:30.828Z,"40km W of Willow, Alaska",earthquake
2013-03-05T21:42:06.800Z,34.75,24.23,11,4.1,Mb,55,115.2,0.75907642,0,us,usc000fgp9,2013-06-10T21:27:27.166Z,"56km SW of Ayia Galini, Greece",earthquake
2013-03-05T21:20:45.000Z,60.2262,-150.9514,62.4,1.7,Ml,32,79.2,,0.56,ak,ak10667621,2013-03-07T21:54:30.816Z,"25km SE of Cohoe, Alaska",earthquake
2013-03-05T21:18:23.600Z,46.8985,-118.1077,0,2.1,Md,,212.4,0.57492178,0.38,uw,uw60508686,2013-03-05T23:06:29.983Z,"32km SE of Ritzville, Washington",quarry
2013-03-05T21:08:30.000Z,64.8462,-150.4112,16.6,1.6,Ml,22,90,,0.49,ak,ak10667611,2013-03-07T21:54:30.804Z,"20km SSE of Manley Hot Springs, Alaska",earthquake
2013-03-05T20:50:14.000Z,63.5007,-146.4774,4.4,1.2,Ml,23,43.2,,0.61,ak,ak10667601,2013-03-07T21:54:29.777Z,"70km SSW of Delta Junction, Alaska",earthquake
2013-03-05T20:49:56.000Z,51.1355,-176.2246,15.7,1.8,Ml,12,291.6,,0.13,ak,ak10667602,2013-03-07T21:54:36.523Z,"88km SSE of Adak, Alaska",earthquake
2013-03-05T20:49:14.700Z,1.394,126.387,21.7,4.9,Mb,80,82.8,1.15882672,1.08,us,usc000fgna,2013-06-10T21:27:25.716Z,"128km WNW of Kota Ternate, Indonesia",earthquake
2013-03-05T20:37:30.000Z,59.9073,-153.3368,124.2,2.2,Ml,39,129.6,,0.61,ak,ak10667587,2013-03-07T21:54:29.766Z,"72km SSW of Redoubt Volcano, Alaska",earthquake
2013-03-05T20:32:45.300Z,27.412,128.302,48.1,5.3,Mb,319,50.4,0.56953189,0.85,us,usc000fgmp,2013-09-23T20:02:22.000Z,"96km NNE of Nago, Japan",earthquake
2013-03-05T20:32:10.900Z,44.1098,-123.0633,0,1.6,Md,,162,0.10779783,0.07,uw,uw60508681,2013-03-05T23:12:00.635Z,"3km S of Coburg, Oregon",quarry
2013-03-05T20:27:01.000Z,56.2446,-156.2014,55.5,2.4,Ml,11,176.4,,0.82,ak,ak10668933,2013-03-07T21:54:36.678Z,"59km NW of Chirikof Island, Alaska",earthquake
2013-03-05T20:26:37.500Z,35.3828,-116.294,0,1.8,Ml,,118.8,0.28746089,0.15,ci,ci15294129,2013-03-07T00:37:53.746Z,"23km WNW of Baker, California",quarry
2013-03-05T20:23:52.000Z,64.7362,-149.5726,17.1,1,Ml,14,133.2,,0.33,ak,ak10667584,2013-03-07T21:54:29.743Z,"28km NW of North Nenana, Alaska",earthquake
2013-03-05T20:15:48.700Z,39.602,-121.572,0,2.4,Md,18,126,0.07006859,0,us,us2013mja2,2013-06-10T21:34:04.473Z,"9km N of Oroville, California",earthquake
2013-03-05T20:15:48.700Z,39.6022,-121.5722,0,2.4,Md,,126,0.06288207,0.09,nc,nc71949110,2013-05-24T04:28:46.274Z,"9km N of Oroville, California",quarry
2013-03-05T20:13:16.000Z,62.0809,-145.2348,20.3,1,Ml,9,136.8,,0.5,ak,ak10667582,2013-03-07T21:54:36.483Z,"16km E of Glennallen, Alaska",earthquake
2013-03-05T20:10:58.400Z,33.6718,-117.2348,0,1.1,Ml,,162,0.08084838,0.4,ci,ci15294121,2013-03-07T00:31:31.775Z,"18km W of Quarry at EASTSIDE RES.",quarry
2013-03-05T20:09:31.000Z,51.7683,-175.6603,59.8,2.9,Ml,16,208.8,,0.28,ak,ak10668929,2013-03-07T21:54:36.509Z,"69km E of Adak, Alaska",earthquake
2013-03-05T20:07:32.300Z,33.713,-116.8238,17.4,1,Ml,,86.4,0.08084838,0.09,ci,ci15294113,2013-03-06T23:44:11.019Z,"7km ESE of Valle Vista, California",earthquake
2013-03-05T20:07:07.000Z,51.1506,-176.214,16.2,2.6,Ml,17,244.8,,0.24,ak,ak10667565,2013-03-07T21:54:35.429Z,"86km SSE of Adak, Alaska",earthquake
2013-03-05T19:49:28.300Z,19.3415,-155.218,9.2,2.9,Ml,,64.8,0.03593261,0.11,hv,hv60475186,2013-06-10T21:27:24.213Z,"10km SSE of Volcano, Hawaii",earthquake
2013-03-05T19:27:21.000Z,63.1194,-144.373,4.8,1.4,Ml,11,82.8,,0.48,ak,ak10667548,2013-03-07T21:54:29.729Z,"73km WSW of Tok, Alaska",earthquake
2013-03-05T19:26:29.000Z,60.8869,-145.964,21.5,1.4,Ml,18,108,,0.66,ak,ak10667546,2013-03-07T21:54:29.717Z,"34km SE of Valdez, Alaska",earthquake
2013-03-05T19:22:52.000Z,61.3967,-140.096,9.2,1.2,Ml,10,111.6,,0.35,ak,ak10667545,2013-03-07T21:54:35.412Z,"156km WNW of Haines Junction, Canada",earthquake
2013-03-05T19:19:46.100Z,38.8188,-122.823,3.2,1.1,Md,,43.2,0.00898315,0.09,nc,nc71949095,2013-03-08T02:07:40.861Z,"8km W of Cobb, California",earthquake
2013-03-05T19:19:39.600Z,35.812,-120.3498,5.2,1,Md,,68.4,0.01796631,0.09,nc,nc71949090,2013-03-06T00:40:43.102Z,"17km N of Shandon, California",earthquake
2013-03-05T19:04:32.900Z,19.5288,-155.7085,11.5,2.6,Ml,,50.4,0.06288207,0.11,hv,hv60475141,2013-06-10T21:27:21.118Z,"17km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2013-03-05T18:59:25.000Z,64.8159,-150.4532,16.5,1.1,Ml,14,104.4,,0.56,ak,ak10668923,2013-03-07T21:54:36.495Z,"22km SSE of Manley Hot Springs, Alaska",earthquake
2013-03-05T18:56:54.000Z,63.4769,-146.0293,10.4,1,Ml,19,79.2,,0.7,ak,ak10667525,2013-03-07T21:54:29.694Z,"59km SW of Deltana, Alaska",earthquake
2013-03-05T18:27:55.000Z,61.5574,-146.4322,30.9,1.1,Ml,15,57.6,,0.68,ak,ak10667508,2013-03-07T21:54:29.651Z,"47km N of Valdez, Alaska",earthquake
2013-03-05T18:24:29.000Z,60.5867,-152.0828,93.9,1.7,Ml,32,54,,0.5,ak,ak10667500,2013-03-07T21:54:29.636Z,"37km ENE of Redoubt Volcano, Alaska",earthquake
2013-03-05T18:18:37.000Z,62.9307,-149.4562,78.2,1.3,Ml,22,68.4,,0.42,ak,ak10667495,2013-03-07T21:54:29.624Z,"57km SSW of Cantwell, Alaska",earthquake
2013-03-05T17:59:37.600Z,36.319,69.24,122.7,4.2,Mb,32,97.2,1.77776595,1.21,us,usc000fgja,2013-06-10T21:27:19.650Z,"29km NNE of Nahrin, Afghanistan",earthquake
2013-03-05T17:56:58.000Z,60.6437,-147.1872,10.3,1.2,Ml,13,147.6,,0.66,ak,ak10667488,2013-03-07T21:54:29.609Z,"70km SW of Valdez, Alaska",earthquake
2013-03-05T17:50:46.200Z,34.625,-117.1167,0,1.6,Ml,,61.2,0.18864621,0.15,ci,ci15294089,2013-03-06T23:32:55.639Z,"0km SSE of Quarry at VICTORVILLE",quarry
2013-03-05T17:49:13.700Z,18.1375,-67.9428,94,3.2,Md,15,316.8,0.50305656,0.05,pr,pr13064002,2013-06-10T21:34:07.703Z,"69km SE of Punta Cana, Dominican Republic",earthquake
2013-03-05T17:47:35.400Z,38.789,-122.7352,2.6,1.2,Md,,64.8,0.01796631,0.03,nc,nc71949075,2013-03-08T02:03:40.377Z,"3km SSW of Cobb, California",earthquake
2013-03-05T17:46:55.700Z,32.5878,-115.7093,9.5,1.4,Ml,,144,0.06288207,0.15,ci,ci15294073,2013-03-06T22:17:40.588Z,"11km W of Progreso, Mexico",earthquake
2013-03-05T17:42:40.500Z,33.703,-116.8252,17.5,2.2,Ml,,18,0.07186522,0.17,ci,ci15294065,2013-06-10T21:27:28.643Z,"8km SE of Valle Vista, California",earthquake
2013-03-05T17:42:18.100Z,33.7107,-116.8225,17.6,1.2,Ml,,64.8,0.08084838,0.08,ci,ci15294057,2013-03-06T19:31:35.894Z,"7km ESE of Valle Vista, California",earthquake
2013-03-05T17:24:01.600Z,51.066,-172.579,17.8,4.2,Mb,99,201.6,2.39760349,1.33,us,usc000fgij,2013-06-10T21:27:18.121Z,"168km SE of Atka, Alaska",earthquake
2013-03-05T17:20:32.000Z,54.9051,-163.1281,93.7,2.2,Ml,9,169.2,,0.36,ak,ak10667470,2013-03-07T21:54:31.991Z,"19km ENE of False Pass, Alaska",earthquake
2013-03-05T16:59:43.400Z,32.9008,-116.2387,5.1,1.2,Ml,,97.2,0.1527136,0.17,ci,ci15294049,2013-03-06T18:57:05.236Z,"28km ENE of Pine Valley, California",earthquake
2013-03-05T16:46:47.000Z,53.9764,-166.4734,6.6,1.3,Ml,12,144,,0.44,ak,ak10667464,2013-03-07T21:54:31.980Z,"10km NNE of Dutch Harbor, Alaska",earthquake
2013-03-05T16:42:37.000Z,-3.523,100.671,19.5,4.3,Mb,33,194.4,2.4272479,0.88,us,us2013mjcu,2013-06-10T21:38:46.522Z,"177km SSW of Sungaipenuh, Indonesia",earthquake
2013-03-05T16:36:16.000Z,63.2519,-150.7437,127.1,1.7,Ml,27,75.6,,0.34,ak,ak10667458,2013-03-07T21:54:29.598Z,"91km W of Cantwell, Alaska",earthquake
2013-03-05T16:35:10.000Z,62.1663,-148.3278,5.4,1,Ml,17,111.6,,0.66,ak,ak10667457,2013-03-07T21:54:29.570Z,"49km NNE of Sutton-Alpine, Alaska",earthquake
2013-03-05T16:12:34.300Z,33.8858,-117.7872,8.6,1.5,Ml,,115.2,0.05389892,0.14,ci,ci15294041,2013-03-06T18:44:53.747Z,"2km E of Yorba Linda, California",earthquake
2013-03-05T16:09:43.000Z,-4.897,153.226,48.6,4.3,Mb,15,158.4,1.26842118,1.01,us,us2013mjct,2013-06-10T21:38:47.957Z,"52km SSE of Taron, Papua New Guinea",earthquake
2013-03-05T15:56:24.500Z,38.8332,-122.8393,2.1,1.4,Md,,50.4,0.00898315,0.07,nc,nc71949010,2013-03-07T19:05:22.988Z,"10km W of Cobb, California",earthquake
2013-03-05T15:51:27.000Z,63.5028,-146.5057,1.5,1.5,Ml,28,72,,0.49,ak,ak10667439,2013-03-07T21:54:29.550Z,"70km SSW of Delta Junction, Alaska",earthquake
2013-03-05T15:45:24.000Z,61.3783,-146.7538,15,2,Ml,39,61.2,,0.53,ak,ak10667434,2013-03-07T21:54:29.537Z,"35km NW of Valdez, Alaska",earthquake
2013-03-05T15:20:45.500Z,35.5461,-90.4712,0.2,1.7,Md,11,64.8,0.02694946,0.15,nm,nm031813b,2013-03-18T16:57:47.330Z,"4km WNW of Marked Tree, Arkansas",earthquake
2013-03-05T15:09:41.300Z,41.9063,-112.677,0.6,1.4,Md,,176.4,0.14373045,0.12,uu,uu60014947,2013-03-05T21:09:51.249Z,"46km WNW of Garland, Utah",earthquake
2013-03-05T14:53:33.000Z,59.9524,-153.0188,112.1,1.7,Ml,21,79.2,,0.44,ak,ak10667427,2013-03-07T21:54:29.523Z,"61km SSW of Redoubt Volcano, Alaska",earthquake
2013-03-05T14:43:01.000Z,51.4627,-178.2273,17.1,1.9,Ml,11,241.2,,0.56,ak,ak10667422,2013-03-07T21:54:29.705Z,"47km S of Tanaga Volcano, Alaska",earthquake
2013-03-05T14:33:55.000Z,61.6068,-151.5558,79.1,1.4,Ml,22,82.8,,0.42,ak,ak10668907,2013-03-07T21:54:35.380Z,"81km W of Willow, Alaska",earthquake
2013-03-05T14:30:12.600Z,18.649,-64.577,61,2.9,Md,4,172.8,0.24434176,0.07,pr,pr13064001,2013-06-10T21:38:49.392Z,"26km N of Road Town, British Virgin Islands",earthquake
2013-03-05T14:27:04.800Z,40.652,-121.8215,11.8,1.3,Md,,169.2,0.09881468,0.06,nc,nc71948975,2013-03-06T00:00:38.309Z,"18km NNE of Shingletown, California",earthquake
2013-03-05T14:23:03.900Z,37.718,-121.9082,11.5,1.9,Md,,32.4,0.03593261,0.2,nc,nc71948965,2013-03-05T18:01:35.580Z,"3km NE of Dublin, California",earthquake
2013-03-05T14:12:12.200Z,38.7568,-122.7305,3.7,1.1,Md,,90,0.00898315,0.07,nc,nc71948955,2013-03-08T02:02:20.215Z,"7km S of Cobb, California",earthquake
2013-03-05T14:02:18.000Z,63.8189,-148.9913,110.8,1,Ml,12,136.8,,0.33,ak,ak10668906,2013-03-07T21:54:35.367Z,"4km SSW of Healy, Alaska",earthquake
2013-03-05T13:30:35.800Z,18.4946,-68.5627,177,3.7,Md,12,334.8,1.03306258,0.44,pr,pr13064000,2013-06-10T21:38:50.794Z,"13km ENE of San Rafael del Yuma, Dominican Republic",earthquake
2013-03-05T13:22:12.000Z,51.6424,-177.926,1.4,1.9,Ml,13,262.8,,0.18,ak,ak10667410,2013-03-07T21:54:35.322Z,"30km SSE of Tanaga Volcano, Alaska",earthquake
2013-03-05T13:21:56.000Z,63.4793,-146.4332,9.4,1,Ml,17,86.4,,0.59,ak,ak10667409,2013-03-07T21:54:29.512Z,"71km SSW of Delta Junction, Alaska",earthquake
2013-03-05T13:02:57.300Z,7.165,126.104,26.4,4.6,Mb,28,133.2,0.5291077,0.95,us,us2013mjcr,2013-06-10T21:38:52.185Z,"19km ENE of Tombongon, Philippines",earthquake
2013-03-05T12:57:40.000Z,54.1909,-163.3734,57.7,2.1,Ml,6,226.8,,0.68,ak,ak10668903,2013-03-07T21:54:35.350Z,"73km S of False Pass, Alaska",earthquake
2013-03-05T12:56:17.000Z,52.8248,-169.7879,5.1,2.6,Ml,5,338.4,,0.87,ak,ak10668902,2013-03-07T21:54:35.336Z,"63km W of Nikolski, Alaska",earthquake
