time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-02-28T00:07:18.000Z,65.0015,-147.4001,0,1.1,Ml,9,90,0.11588267,0.35,ak,ak10663023,2013-03-02T00:32:46.642Z,"23km NE of Fairbanks, Alaska",earthquake
2013-02-28T00:00:25.600Z,40.2798,-124.4938,20.1,2.1,Md,,262.8,0.16169675,0.26,nc,nc71945380,2013-02-28T02:36:40.371Z,"38km SSW of Ferndale, California",earthquake
2013-02-27T23:54:57.300Z,36.242,-120.6068,12.8,1.7,Md,,147.6,0.01796631,0.13,nc,nc71945360,2013-02-28T02:04:06.457Z,"24km WNW of Coalinga, California",earthquake
2013-02-27T23:41:49.700Z,15.689,-94.787,34,4,Md,5,198,1.26842118,0,us,us2013mdbi,2013-06-10T21:43:42.053Z,"60km SSE of San Mateo del Mar, Mexico",earthquake
2013-02-27T23:37:55.700Z,28.618,128.368,43.7,4.7,Mb,79,126,1.77776595,1.21,us,usc000fe7c,2013-09-23T20:01:44.000Z,"112km WNW of Naze, Japan",earthquake
2013-02-27T23:34:23.700Z,-6.63,148.117,30.9,4.4,Mb,34,64.8,4.69459567,0.69,us,us2013mdcp,2013-06-10T21:44:33.204Z,"27km E of Finschhafen, Papua New Guinea",earthquake
2013-02-27T23:21:48.000Z,66.0003,-147.7271,3.9,1.1,Ml,7,158.4,0.83183995,0.65,ak,ak10663011,2013-03-01T01:23:33.707Z,"126km WSW of Fort Yukon, Alaska",earthquake
2013-02-27T22:55:47.000Z,60.8733,-147.4553,39.5,1.9,Ml,24,97.2,0.17427317,0.41,ak,ak10662817,2013-03-01T01:23:30.153Z,"66km WSW of Valdez, Alaska",earthquake
2013-02-27T22:53:28.100Z,38.7762,-122.7522,0.2,1,Md,,57.6,0.00898315,0.08,nc,nc71945320,2013-02-28T01:09:34.950Z,"5km SSW of Cobb, California",earthquake
2013-02-27T22:40:11.300Z,-19.208,168.983,118.9,4.1,Mb,31,68.4,2.4272479,1.1,us,us2013mdcn,2013-06-10T21:43:43.551Z,"48km NW of Isangel, Vanuatu",earthquake
2013-02-27T22:32:40.300Z,-30.056,-177.284,35,4.2,Mb,44,108,0.96928219,1.2,us,us2013mdcm,2013-06-10T21:43:45.062Z,"105km SE of Raoul Island, New Zealand",earthquake
2013-02-27T22:30:45.497Z,38.0395,-118.0534,8.793,1.47,ml,12,206,0.214,0.1163,nn,nn00404446,2013-02-28T01:03:02.022Z,"72km W of Tonopah, Nevada",earthquake
2013-02-27T22:25:43.900Z,43.22,-126.565,10,5.2,Mw,312,122.4,1.66817148,1.35,us,usc000fe5b,2013-09-23T20:01:42.000Z,"175km W of Bandon, Oregon",earthquake
2013-02-27T22:19:13.000Z,53.1606,-166.6598,18.7,2.6,Ml,15,223.2,0.64499037,0.52,ak,ak10662806,2013-03-01T01:23:30.167Z,"79km S of Unalaska, Alaska",earthquake
2013-02-27T22:16:44.000Z,63.7945,-148.5491,102.7,1.2,Ml,13,115.2,0.182358,0.31,ak,ak10664952,2013-03-01T01:23:33.726Z,"21km ESE of Healy, Alaska",earthquake
2013-02-27T22:06:39.000Z,60.4411,-151.8278,71.3,2.2,Ml,35,43.2,0.31351203,0.8,ak,ak10662802,2013-03-01T01:23:30.118Z,"29km W of Kalifornsky, Alaska",earthquake
2013-02-27T22:06:05.000Z,54.5069,-161.5586,17.9,2.3,Ml,7,244.8,0.61175271,0.12,ak,ak10662801,2013-03-01T01:23:33.665Z,"106km SE of Cold Bay, Alaska",earthquake
2013-02-27T22:05:56.200Z,36.578,26.45,150.4,4.1,Mb,57,36,0.82914501,0,us,usc000fe4w,2013-06-10T21:21:46.625Z,"9km ENE of Astypalaia, Greece",earthquake
2013-02-27T22:05:22.700Z,37.3217,-122.1033,0,1.2,Md,,100.8,0.01796631,0.05,nc,nc71945300,2013-02-28T02:07:36.886Z,"11km E of Quarry near Portola Valley, CA",quarry
2013-02-27T21:37:14.700Z,37.0993,-117.3837,5,1.2,Ml,,90,0.10779783,0.13,ci,ci11249850,2013-02-28T22:03:41.494Z,"59km WNW of Beatty, Nevada",earthquake
2013-02-27T20:33:36.150Z,67.6318,142.8406,9.97,4.6,mb,24,69,6.18,0.97,us,usb000fik5,2013-06-10T21:39:52.322Z,"123km WSW of Druzhina, Russia",earthquake
2013-02-27T20:21:04.800Z,34.0235,-117.2198,15.7,1.6,Ml,,32.4,0.08983153,0.13,ci,ci11249786,2013-02-28T20:23:42.282Z,"4km SW of Redlands, California",earthquake
2013-02-27T20:11:38.800Z,33.9953,-116.78,19.9,2,Ml,,39.6,0.04491576,0.14,ci,ci11249778,2013-02-28T20:21:11.431Z,"8km N of Cabazon, California",earthquake
2013-02-27T19:54:06.150Z,67.7318,142.759,10.02,4.4,mb,33,73,6.27,0.46,us,usc000fe1k,2013-06-10T21:22:09.171Z,"120km WSW of Druzhina, Russia",earthquake
2013-02-27T19:51:12.700Z,35.46,-97.335,5,3.5,MbLg,51,75.6,0.10959446,1.12,us,usc000fe1c,2013-06-10T21:21:37.223Z,"3km SSW of Nicoma Park, Oklahoma",earthquake
2013-02-27T19:47:06.900Z,40.8708,-121.218,12.3,1.5,Md,,223.2,0.10779783,0.16,nc,nc71946740,2013-03-01T22:40:29.554Z,"37km E of Burney, California",earthquake
2013-02-27T19:42:06.000Z,61.5273,-146.6658,7,1.5,Ml,20,61.2,0.35573285,0.66,ak,ak10662760,2013-03-01T01:23:30.104Z,"47km NNW of Valdez, Alaska",earthquake
2013-02-27T19:40:40.300Z,33.9942,-117.1995,12.3,1.1,Ml,,93.6,0.08084838,0.14,ci,ci11249762,2013-02-28T18:19:24.288Z,"6km NNE of Moreno Valley, California",earthquake
2013-02-27T19:17:30.600Z,34.1867,-117.116,3.6,1,Ml,,97.2,0.08084838,0.18,ci,ci11249754,2013-02-28T18:13:03.503Z,"2km SSW of Running Springs, California",earthquake
2013-02-27T19:11:43.490Z,52.165,-171.099,28.3,2.9,ML,0,0,0,0.88,us,usc000feng,2013-04-08T17:24:26.103Z,"37km SSE of Amukta Island, Alaska",earthquake
2013-02-27T18:51:27.830Z,-6.5092,129.902,12.7,4.6,mb,21,159,2.02,0.48,us,usb000fik0,2013-06-10T21:39:53.730Z,"223km NW of Saumlaki, Indonesia",earthquake
2013-02-27T18:49:19.680Z,11.9563,-71.8629,65.78,4.5,mb,44,78,3.28,0.77,us,usb000fijz,2013-06-10T21:39:55.155Z,"51km ENE of Uribia, Colombia",earthquake
2013-02-27T18:48:28.500Z,18.986,-68.0702,73,3.4,Md,21,198,1.04474068,0.23,pr,pr13058004,2013-06-10T21:22:07.561Z,"56km NE of Punta Cana, Dominican Republic",earthquake
2013-02-27T18:44:28.200Z,37.7657,-122.5672,13.7,1.6,Md,,158.4,0.06288207,0.07,nc,nc71945205,2013-02-28T02:13:42.620Z,"11km NW of Daly City, California",earthquake
2013-02-27T18:31:44.000Z,59.8129,-153.2853,128.8,2.5,Ml,46,104.4,0.17966306,0.62,ak,ak10662729,2013-06-10T21:39:56.585Z,"80km SSW of Redoubt Volcano, Alaska",earthquake
2013-02-27T18:23:35.470Z,67.631,142.7408,13.56,4.6,mb,110,55,6.21,0.73,us,usc000fdzi,2013-06-10T21:22:05.978Z,"126km WSW of Druzhina, Russia",earthquake
2013-02-27T18:22:35.000Z,54.5834,-163.5348,70.1,1.7,Ml,8,187.2,0.28027437,0.56,ak,ak10664946,2013-03-01T01:23:33.681Z,"30km SSW of False Pass, Alaska",earthquake
2013-02-27T18:09:41.000Z,53.3921,-165.6528,19.3,1.6,Ml,10,306,0.67822804,0.12,ak,ak10664945,2013-03-01T01:23:33.642Z,"79km SE of Unalaska, Alaska",earthquake
2013-02-27T17:11:19.200Z,37.8013,-121.771,14.2,1.1,Md,,122.4,0.02694946,0.06,nc,nc71945130,2013-03-07T01:43:06.557Z,"12km E of Blackhawk, California",earthquake
2013-02-27T16:51:58.000Z,63.3237,-145.2872,3.7,1.4,Ml,20,57.6,0.23715524,0.7,ak,ak10662702,2013-03-01T01:23:29.046Z,"61km S of Deltana, Alaska",earthquake
2013-02-27T16:51:34.000Z,38.8145,-122.7848,3.5,1.6,Md,,36,0,0.06,nc,nc71945115,2013-02-27T23:18:46.692Z,"5km W of Cobb, California",earthquake
2013-02-27T16:50:18.800Z,44.724,-111.1602,12.3,1.2,Ml,,75.6,0.03593261,0.1,uu,uu60014242,2013-02-27T20:37:52.806Z,"8km NNW of West Yellowstone, Montana",earthquake
2013-02-27T16:40:32.000Z,63.5275,-149.6585,9.8,1.8,Ml,22,64.8,0.29105415,0.53,ak,ak10662685,2013-03-01T01:23:29.030Z,"38km WNW of Cantwell, Alaska",earthquake
2013-02-27T16:34:18.200Z,33.9538,-118.729,11.5,1.6,Ml,,252,0.08084838,0.05,ci,ci11249698,2013-02-28T01:15:25.408Z,"9km SSW of Malibu Beach, California",earthquake
2013-02-27T16:06:30.000Z,-10.828,165.99,10,4.4,Mb,14,154.8,6.10315404,1,us,us2013mdcw,2013-06-10T21:34:12.213Z,"21km SE of Lata, Solomon Islands",earthquake
2013-02-27T15:56:09.900Z,-3.51,-78.674,93.9,4.5,Mb,37,93.6,3.72531348,0.98,us,us2013mdcv,2013-06-10T21:34:15.068Z,"18km SW of Gualaquiza, Ecuador",earthquake
2013-02-27T15:48:12.500Z,19.1012,-68.0183,102,3.4,Md,11,208.8,1.06450361,0.51,pr,pr13058003,2013-06-10T21:34:16.546Z,"70km NE of Punta Cana, Dominican Republic",earthquake
2013-02-27T15:40:59.500Z,36.6665,-121.1513,6.4,1,Md,,93.6,0.09881468,0.15,nc,nc71945085,2013-02-27T18:56:25.536Z,"25km SE of Ridgemark, California",earthquake
2013-02-27T15:21:47.000Z,62.1089,-145.2307,23.7,1.2,Ml,11,82.8,0.1176793,0.68,ak,ak10662673,2013-03-01T01:23:33.573Z,"16km E of Glennallen, Alaska",earthquake
2013-02-27T15:11:02.000Z,57.9655,-151.5132,14.2,2.2,Ml,9,205.2,1.2046408,0.82,ak,ak10664941,2013-03-01T01:23:33.629Z,"56km ENE of Kodiak, Alaska",earthquake
2013-02-27T14:55:28.000Z,62.5765,-149.6834,18.5,1,Ml,13,82.8,0.40064862,0.45,ak,ak10664940,2013-03-01T01:23:33.617Z,"35km NE of Talkeetna, Alaska",earthquake
2013-02-27T14:50:57.000Z,54.55,-161.8019,25.6,1.6,Ml,6,284.4,0.49317509,0.21,ak,ak10664939,2013-03-01T01:23:33.601Z,"92km SE of Cold Bay, Alaska",earthquake
2013-02-27T14:49:57.000Z,62.8238,-151.3726,97.5,1.7,Ml,20,79.2,0.37908905,0.48,ak,ak10662669,2013-03-01T01:23:29.017Z,"85km NW of Talkeetna, Alaska",earthquake
2013-02-27T14:46:10.000Z,63.2507,-150.4666,117.2,1.5,Ml,16,72,0.21469735,0.32,ak,ak10664937,2013-03-01T01:23:32.547Z,"77km W of Cantwell, Alaska",earthquake
2013-02-27T14:40:55.500Z,-10.732,165.357,10,4.5,Mb,15,154.8,5.47343503,1.26,us,us2013mdcu,2013-06-10T21:34:18.000Z,"52km W of Lata, Solomon Islands",earthquake
2013-02-27T14:23:47.100Z,36.8178,-121.284,9.6,1,Md,,129.6,0.00898315,0.07,nc,nc71945065,2013-02-27T19:47:36.660Z,"7km E of Ridgemark, California",earthquake
2013-02-27T14:21:58.000Z,59.976,-152.0412,71.8,2,Ml,26,82.8,0.37369916,0.68,ak,ak10662666,2013-03-01T01:23:28.994Z,"25km NNW of Anchor Point, Alaska",earthquake
2013-02-27T14:01:12.900Z,37.0787,-121.0723,8,1,Md,,158.4,0.00898315,0.03,nc,nc71945060,2013-02-27T18:38:53.433Z,"19km W of Los Banos, California",earthquake
2013-02-27T13:31:34.600Z,-32.55,-178.39,72.9,4.7,Mb,20,234,6.77239893,1.12,us,us2013mdct,2013-06-10T21:34:19.460Z,"132km SSE of L'Esperance Rock, New Zealand",earthquake
2013-02-27T13:28:24.400Z,37.08,-121.0695,8.1,1.3,Md,,165.6,0.00898315,0.03,nc,nc71945045,2013-02-27T19:50:37.006Z,"19km W of Los Banos, California",earthquake
2013-02-27T13:26:04.600Z,36.716,-121.0335,0.8,1.1,Md,,72,0.07186522,0.21,nc,nc71945040,2013-02-27T19:18:28.156Z,"31km ESE of Ridgemark, California",earthquake
2013-02-27T13:06:30.100Z,12.643,-88.629,64,4.6,Mb,31,198,1.9277846,0.94,us,us2013mdcs,2013-06-10T21:34:20.994Z,"71km S of Puerto El Triunfo, El Salvador",earthquake
2013-02-27T12:38:27.000Z,63.0205,-150.1758,87.9,1.4,Ml,17,57.6,0.24793502,0.52,ak,ak10664935,2013-03-01T01:23:32.529Z,"74km WSW of Cantwell, Alaska",earthquake
2013-02-27T12:35:48.100Z,19.6191,-64.3687,14,2.9,Md,4,316.8,0.88484055,0.23,pr,pr13058002,2013-02-27T15:46:09.096Z,"135km N of Road Town, British Virgin Islands",earthquake
2013-02-27T12:30:08.800Z,35.476,-97.234,5,2.5,MbLg,15,68.4,0.099713,0.48,us,usc000fdxl,2013-06-10T21:21:11.999Z,"3km SE of Choctaw, Oklahoma",earthquake
2013-02-27T12:26:01.000Z,62.2579,-150.037,46.9,1.4,Ml,18,136.8,0.71146571,0.39,ak,ak10664934,2013-03-01T01:23:32.513Z,"8km SSE of Talkeetna, Alaska",earthquake
2013-02-27T12:13:38.500Z,-6.602,146.93,126.5,4.6,Mb,30,90,4.54457702,0.91,us,usc000fdxc,2013-06-10T21:21:07.703Z,"14km NNW of Lae, Papua New Guinea",earthquake
2013-02-27T12:01:36.500Z,-3.294,146.927,10,4.7,Mb,30,75.6,1.31872684,0.71,us,usc000fdx9,2013-09-23T20:01:41.000Z,"145km SSW of Lorengau, Papua New Guinea",earthquake
2013-02-27T11:41:37.000Z,60.978,-150.8356,58.1,1.7,Ml,17,90,0.55336222,0.29,ak,ak10664933,2013-03-01T01:23:32.501Z,"40km NE of Nikiski, Alaska",earthquake
2013-02-27T11:29:51.000Z,54.4869,-161.5845,16.6,2,Ml,7,244.8,0.61804092,0.34,ak,ak10662658,2013-03-01T01:23:30.185Z,"106km SE of Cold Bay, Alaska",earthquake
2013-02-27T11:01:23.400Z,-22.288,171.596,117.5,4.8,Mb,35,115.2,3.40641156,0.88,us,usc000fdwv,2013-06-10T21:21:04.734Z,"48km WNW of Ile Hunter, New Caledonia",earthquake
2013-02-27T10:58:13.000Z,63.3216,-145.2635,2.1,1.7,Ml,26,57.6,0.24883333,0.56,ak,ak10662652,2013-03-01T01:23:28.974Z,"61km S of Deltana, Alaska",earthquake
2013-02-27T10:53:17.000Z,62.1164,-151.428,88.5,1.5,Ml,10,129.6,0.79141577,0.32,ak,ak10664930,2013-03-01T01:23:32.485Z,"72km WSW of Talkeetna, Alaska",earthquake
2013-02-27T10:43:26.000Z,63.2833,-151.0631,15.9,1.4,Ml,15,104.4,0.38447894,0.58,ak,ak10662647,2013-03-01T01:23:28.955Z,"106km W of Cantwell, Alaska",earthquake
2013-02-27T10:38:42.203Z,38.0269,-118.0448,8.4383,1.97,ml,16,198,0.216,0.1045,nn,nn00404416,2013-02-27T19:36:59.431Z,"71km W of Tonopah, Nevada",earthquake
2013-02-27T10:26:35.000Z,54.1529,-163.5431,55.3,1.9,Ml,8,226.8,0.7051775,0.36,ak,ak10664928,2013-03-01T01:23:32.462Z,"78km S of False Pass, Alaska",earthquake
2013-02-27T10:24:23.000Z,60.9612,-150.9254,52.6,2.9,Ml,62,36,0.26679964,0.69,ak,ak10662632,2013-03-01T01:25:24.733Z,"36km NNE of Nikiski, Alaska",earthquake
2013-02-27T10:24:12.600Z,41.565,142.039,72.9,4.6,Mb,56,82.8,0.94862094,0.77,us,usc000fdwl,2013-06-10T21:21:03.151Z,"75km ENE of Mutsu, Japan",earthquake
2013-02-27T10:11:29.478Z,36.6357,-115.6178,4.9253,1.11,ml,16,151,0.39,0.1144,nn,nn00404414,2013-02-27T19:19:44.350Z,"57km NE of Pahrump, Nevada",earthquake
2013-02-27T10:09:23.001Z,38.0312,-118.0528,7.9165,1.48,ml,19,141,0.211,0.1119,nn,nn00404413,2013-02-27T19:02:34.265Z,"72km W of Tonopah, Nevada",earthquake
2013-02-27T09:55:24.500Z,-6.957,128.232,258.4,4.3,Mb,12,50.4,3.20608725,1.06,us,usc000fdwh,2013-06-10T21:21:01.702Z,"Banda Sea",earthquake
2013-02-27T09:30:55.600Z,40.463,-121.5472,4.9,1.6,Md,,151.2,0.01796631,0.03,nc,nc71945105,2013-02-27T16:54:30.951Z,"29km E of Shingletown, California",earthquake
2013-02-27T09:26:01.000Z,63.3203,-145.2426,1,1.1,Ml,8,97.2,0.25781649,0.3,ak,ak10662624,2013-03-01T01:23:32.241Z,"61km S of Deltana, Alaska",earthquake
2013-02-27T09:04:46.900Z,34.4282,-117.0278,3.6,1.6,Ml,,50.4,0.06288207,0.11,ci,ci11249650,2013-02-27T20:47:21.918Z,"5km WSW of Lucerne Valley, California",earthquake
2013-02-27T09:03:42.900Z,-17.841,-178.525,585.5,4.3,Mb,84,97.2,8.2402461,0.67,us,usc000fdw8,2013-06-10T21:21:00.247Z,"272km SE of Lambasa, Fiji",earthquake
2013-02-27T08:16:00.000Z,53.5547,-163.5643,4.5,2.3,Ml,11,252,1.15703009,0.54,ak,ak10664924,2013-03-01T01:23:32.077Z,"144km S of False Pass, Alaska",earthquake
2013-02-27T08:12:00.000Z,62.6273,-150.9897,85.5,1.4,Ml,13,93.6,0.45005596,0.31,ak,ak10664923,2013-03-01T01:23:31.999Z,"56km NW of Talkeetna, Alaska",earthquake
2013-02-27T07:58:30.000Z,63.1049,-151.3844,3.6,1.2,Ml,13,93.6,0.42041155,0.65,ak,ak10664922,2013-03-01T01:23:31.915Z,"108km NW of Talkeetna, Alaska",earthquake
2013-02-27T07:49:00.000Z,60.0978,-141.6541,10.7,2.4,Ml,19,187.2,0.25242659,0.97,ak,ak10662612,2013-03-01T01:23:28.918Z,"43km E of Cape Yakataga, Alaska",earthquake
2013-02-27T07:47:30.000Z,60.0698,-141.6458,12.4,2.9,Ml,35,190.8,0.27218953,0.98,ak,ak10662609,2013-03-01T01:23:28.904Z,"43km E of Cape Yakataga, Alaska",earthquake
2013-02-27T07:31:37.000Z,63.0971,-149.6772,91.2,1.4,Ml,19,64.8,0.12217088,0.27,ak,ak10662607,2013-03-01T01:23:31.243Z,"49km SW of Cantwell, Alaska",earthquake
2013-02-27T07:25:47.700Z,38.8385,-122.8263,2.6,1.9,Md,,36,0.00898315,0.07,nc,nc71944935,2013-02-27T17:33:11.072Z,"9km WNW of Cobb, California",earthquake
2013-02-27T06:52:14.000Z,53.1021,-166.7948,25.6,2.7,Ml,22,216,0.69170277,0.37,ak,ak10662603,2013-03-01T01:23:29.060Z,"87km SSW of Unalaska, Alaska",earthquake
2013-02-27T06:49:55.400Z,-31.04,-177.529,31,5.1,Mb,106,61.2,7.35181229,1.39,us,usc000fdvg,2013-09-23T20:01:37.000Z,"137km ENE of L'Esperance Rock, New Zealand",earthquake
2013-02-27T06:09:54.900Z,38.8272,-122.795,3,1.6,Md,,25.2,0.00898315,0.05,nc,nc71944915,2013-02-28T00:58:28.713Z,"6km W of Cobb, California",earthquake
2013-02-27T06:01:04.000Z,63.2167,-149.2973,87.2,1.3,Ml,16,79.2,0.27129122,0.25,ak,ak10664916,2013-03-01T01:23:31.836Z,"26km SW of Cantwell, Alaska",earthquake
2013-02-27T05:44:28.000Z,53.4952,-165.1274,23.5,1.9,Ml,10,262.8,0.69978761,0.58,ak,ak10664915,2013-03-01T01:23:31.758Z,"82km SSE of Akutan, Alaska",earthquake
2013-02-27T05:43:28.000Z,59.6912,-153.788,136.9,2.5,Ml,33,144,0.44736101,0.78,ak,ak10664914,2013-03-01T01:23:31.676Z,"63km E of Old Iliamna, Alaska",earthquake
2013-02-27T05:24:49.000Z,62.0922,-145.2816,20.5,1.2,Ml,9,154.8,0.09162816,0.61,ak,ak10664913,2013-03-01T01:23:31.593Z,"13km E of Glennallen, Alaska",earthquake
2013-02-27T05:23:14.200Z,37.4122,-121.8145,0.1,1.2,Md,,79.2,0.03593261,0.06,nc,nc71944905,2013-02-28T18:31:18.575Z,"3km N of East Foothills, California",earthquake
2013-02-27T05:15:15.100Z,19.3955,-69.0037,139,3.8,Md,8,334.8,2.01492118,0.21,pr,pr13058000,2013-02-27T17:48:40.996Z,"40km ENE of Santa Barbara de Samana, Dominican Republic",earthquake
2013-02-27T05:08:59.700Z,38.8328,-122.7753,2.8,1.8,Md,,39.6,0.00898315,0.08,nc,nc71944895,2013-02-28T01:36:13.166Z,"4km WNW of Cobb, California",earthquake
2013-02-27T04:49:04.000Z,52.601,-163.5736,25.1,2.6,Ml,14,255.6,1.96731047,0.66,ak,ak10664912,2013-03-01T01:23:31.273Z,"224km SE of Akutan, Alaska",earthquake
2013-02-27T04:47:31.000Z,63.5385,-150.7547,11.9,1.1,Ml,16,64.8,0.22457882,0.76,ak,ak10662588,2013-03-01T01:23:30.200Z,"91km W of Cantwell, Alaska",earthquake
2013-02-27T04:42:37.000Z,60.3361,-144.7251,18.1,1.7,Ml,15,169.2,0.22817208,0.43,ak,ak10664910,2013-03-01T01:23:31.261Z,"61km ESE of Cordova, Alaska",earthquake
2013-02-27T04:27:10.300Z,-31.266,-177.316,35,4.9,Mb,89,64.8,2.06792178,0.73,us,usc000fdv1,2013-06-10T21:20:57.425Z,"151km E of L'Esperance Rock, New Zealand",earthquake
2013-02-27T03:47:44.800Z,19.3868,-67.8848,29,3.1,Md,11,230.4,1.17050482,0.15,pr,pr13058001,2013-02-27T06:04:03.804Z,"104km NNE of Punta Cana, Dominican Republic",earthquake
2013-02-27T03:30:20.900Z,32.2162,-115.3098,10,2.3,Ml,,237.6,0.19762936,0.26,ci,ci11249634,2013-02-28T18:53:14.748Z,"13km W of Alberto Oviedo Mota, Mexico",earthquake
2013-02-27T03:18:38.000Z,62.4836,-153.3064,1.2,2.7,Ml,35,72,0.65666847,0.76,ak,ak10662577,2013-03-01T01:21:54.629Z,"128km ESE of McGrath, Alaska",earthquake
2013-02-27T03:15:32.100Z,38.8105,-122.8223,2.3,1.6,Md,,50.4,0.00898315,0.08,nc,nc71944855,2013-02-28T01:01:23.952Z,"8km W of Cobb, California",earthquake
2013-02-27T02:56:34.000Z,63.0947,-150.406,111.4,1.4,Ml,12,104.4,0.35932611,0.38,ak,ak10664908,2013-03-01T01:21:55.753Z,"80km WSW of Cantwell, Alaska",earthquake
2013-02-27T02:55:41.800Z,37.4805,-118.8472,7.7,1,Md,,118.8,0.09881468,0.05,nc,nc71944850,2013-02-27T19:58:37.954Z,"21km SSE of Mammoth Lakes, California",earthquake
2013-02-27T02:18:49.000Z,63.1693,-150.6989,123.2,1.5,Ml,13,136.8,0.3350716,0.32,ak,ak10664907,2013-03-01T01:21:55.740Z,"91km WSW of Cantwell, Alaska",earthquake
2013-02-27T02:01:55.000Z,54.0171,-163.4005,18.2,1.9,Ml,10,241.2,0.65666847,0.2,ak,ak10664905,2013-03-01T01:21:55.728Z,"92km S of False Pass, Alaska",earthquake
2013-02-27T01:28:03.100Z,38.8405,-122.7742,2.3,1.1,Md,,100.8,0,0.03,nc,nc71944785,2013-02-28T02:21:08.517Z,"4km WNW of Cobb, California",earthquake
2013-02-27T01:22:59.700Z,37.5257,-118.5507,13.1,1,Md,,54,0.08983153,0.03,nc,nc71944780,2013-02-27T21:06:15.983Z,"19km NW of Dixon Lane-Meadow Creek, California",earthquake
2013-02-27T01:19:57.000Z,60.1053,-153.5327,160.1,2.5,Ml,36,111.6,0.20122262,0.66,ak,ak10662414,2013-03-01T01:21:54.672Z,"60km SW of Redoubt Volcano, Alaska",earthquake
2013-02-27T01:16:10.000Z,62.0793,-151.2195,81,1.6,Ml,19,86.4,0.65397353,0.3,ak,ak10664903,2013-03-01T01:21:55.715Z,"63km WSW of Talkeetna, Alaska",earthquake
2013-02-27T01:04:36.000Z,33.0295,-116.4173,10,1.4,Ml,,165.6,0.13474729,0.22,ci,ci11249586,2013-02-28T20:13:43.193Z,"18km ESE of Julian, California",earthquake
2013-02-27T00:56:10.100Z,34.0195,-117.2172,15.7,1.8,Ml,,36,0.08983153,0.12,ci,ci11249578,2013-02-28T19:50:30.376Z,"5km SW of Redlands, California",earthquake
2013-02-27T00:50:48.000Z,62.0404,-152.148,112.6,1.8,Ml,20,115.2,0.63600722,0.38,ak,ak10662394,2013-03-01T01:21:53.571Z,"110km WSW of Talkeetna, Alaska",earthquake
2013-02-27T00:47:21.000Z,45.7692,-121.5923,0,1.4,Md,,129.6,0.07186522,0.38,uw,uw60507736,2013-02-27T15:50:37.688Z,"8km NW of Hood River, Oregon",quarry
2013-02-27T00:39:04.000Z,60.688,-147.1783,20.1,1.5,Ml,14,115.2,0.19493442,0.84,ak,ak10664901,2013-03-01T01:21:55.696Z,"66km SW of Valdez, Alaska",earthquake
2013-02-27T00:08:18.000Z,60.0946,-141.6726,19.2,2.7,Ml,17,158.4,0.26051143,0.92,ak,ak10662359,2013-06-10T21:41:59.913Z,"42km E of Cape Yakataga, Alaska",earthquake
2013-02-27T00:06:48.000Z,64.9824,-147.376,0,1.3,Ml,11,82.8,0.13654392,0.61,ak,ak10662349,2013-03-01T01:21:53.542Z,"21km NNE of Badger, Alaska",earthquake
2013-02-27T00:06:23.000Z,60.0442,-141.6399,13.3,3.2,Ml,54,133.2,0.2937491,0.96,ak,ak10662346,2013-06-10T21:42:01.365Z,"44km E of Cape Yakataga, Alaska",earthquake
2013-02-27T00:02:45.000Z,60.0339,-141.609,17.6,2.3,Ml,20,165.6,0.29554573,0.81,ak,ak10662341,2013-03-01T01:21:53.513Z,"45km E of Cape Yakataga, Alaska",earthquake
2013-02-26T23:59:54.000Z,60.0129,-141.6048,20.3,1.5,Ml,9,212.4,0.31351203,0.54,ak,ak10664896,2013-03-01T01:21:54.659Z,"46km E of Cape Yakataga, Alaska",earthquake
2013-02-26T23:56:29.000Z,60.053,-141.6526,12.4,3.6,Ml,,,,0.82,ak,ak10662333,2013-06-10T21:42:02.799Z,"43km E of Cape Yakataga, Alaska",earthquake
2013-02-26T22:59:53.000Z,54.1268,-164.0808,20,2,Ml,5,241.2,,0.09,ak,ak10663104,2013-02-28T01:40:39.556Z,"91km SSW of False Pass, Alaska",earthquake
2013-02-26T22:57:45.600Z,34.4205,-115.8673,7,1,Ml,,295.2,0.24254513,0.2,ci,ci11249562,2013-02-28T20:01:46.750Z,"35km NNE of Twentynine Palms, California",earthquake
2013-02-26T22:54:04.000Z,19.4363,-67.9237,53,3.1,Md,9,234,1.23159025,0.36,pr,pr13057004,2013-06-10T21:27:51.861Z,"107km NNE of Punta Cana, Dominican Republic",earthquake
2013-02-26T22:43:45.000Z,62.6787,-149.7362,71.2,1.4,Ml,15,79.2,,0.63,ak,ak10663103,2013-02-28T01:40:39.531Z,"43km NNE of Talkeetna, Alaska",earthquake
2013-02-26T22:33:43.000Z,59.4827,-142.662,13,4.3,Ml,,,,0.73,ak,ak10662296,2013-06-10T21:20:55.984Z,"61km SSW of Cape Yakataga, Alaska",earthquake
2013-02-26T22:30:12.000Z,63.131,-149.7903,89.3,1.2,Ml,10,104.4,,0.09,ak,ak10663101,2013-02-28T01:40:38.502Z,"51km SW of Cantwell, Alaska",earthquake
2013-02-26T22:29:19.500Z,39.2335,-120.4793,4.8,1.5,Md,,104.4,0.1706799,0.05,nc,nc71944700,2013-02-28T00:09:02.760Z,"27km WSW of Truckee, California",earthquake
2013-02-26T22:22:32.900Z,19.1574,-68.057,86,3.8,Md,18,201.6,1.12738568,0.27,pr,pr13057003,2013-06-10T21:27:54.903Z,"73km NNE of Punta Cana, Dominican Republic",earthquake
